game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
181797,Inhabit the Earth,['Richard Breese'],['Juliet Breese'],2015,2,4,14,90,60,90,"['R&D Games', 'Game Salute', 'HUCH!']","['Animals', 'Environmental']","['Components: Multi-Use Cards', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Theme: Evolution']","['Action Queue', 'Area Movement', 'Hand Management', 'Melding and Splaying', 'Modular Board', 'Open Drafting', 'Point to Point Movement', 'Set Collection', 'Tile Placement']",,,,,2018-10-06,1500,2018-10-06,2532,2023-09-02,,,,,,,,,,,,,,,,,722,2018-10-06,1158,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/181797
2381,Scattergories,['(Uncredited)'],[],1988,2,6,12,30,30,30,"['Game Office', 'Grow Jogos e Brinquedos', 'Hasbro', 'MB Giochi', 'MB Juegos', 'MB Spiele', 'Milton Bradley', 'Parker Brothers', 'Toyster', 'Winning Moves Games (USA)']","['Party Game', 'Real-time', 'Word Game']","['Components: Letter Cubes / Word Dice', 'Components: Polyhedral (not D6) dice', 'Components: Sand Timers', 'Game: Scattergories', 'Misc: Mensa Select', 'Promotional: Promo Board Games', 'Traditional Games: Categories / Guggenheim', 'Word Games: First Letter Given']","['Dice Rolling', 'Paper-and-Pencil']",,,,,2019-09-07,2260,2019-09-07,2533,2023-09-02,,,,,,,,,,,,,224,2019-10-12,273,2023-01-21,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/2381
73070,Olympus,"['Andrea Chiarvesio', 'Luca Iennaco']",['Antonio Dessi'],2010,3,5,14,120,60,120,"['Stratelibri', 'Fantasy Flight Games', 'Heidelberger Spieleverlag']","['Ancient', 'City Building', 'Civilization', 'Mythology']","['Country: Greece', 'Mythology: Greek']","['Take That', 'Variable Phase Order', 'Worker Placement']",,,,,2018-10-06,936,2018-10-27,2534,2023-09-02,,,,,,,,,,,,,,,,,718,2018-10-06,1181,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/73070
691,Timbuktu,['Dirk Henn'],['Jo Hartwig'],1993,3,5,10,60,60,60,"['Queen Games', 'db-Spiele']","['Deduction', 'Economic']","['Animals: Camels', 'Continents: Africa', 'Country: Mali']","['Hand Management', 'Memory', 'Simultaneous Action Selection']",,,,,2018-10-06,999,2018-10-27,2535,2023-09-02,,,,,,,,,,,,,,,,,756,2018-10-06,1197,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/691
299592,Beez,['Dan Halstad'],['Chris Quilliams'],2020,2,4,8,45,30,45,"['Next Move Games', 'Broadway Toys LTD', 'Gém Klub Kft.', 'Ghenos Games', 'Pegasus Spiele', 'Rebel Sp. z o.o.']","['Abstract Strategy', 'Animals']","['Admin: Better Description Needed!', 'Animals: Bees', 'Animals: Insects', 'Components: Hexagonal Tiles']","['Contracts', 'Grid Movement', 'Hexagon Grid', 'Modular Board', 'Pattern Building']",,,,,2021-02-06,2506,2023-05-13,4709,2021-02-06,,,,,,,,,732,2022-09-17,877,2021-08-28,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/299592
173634,The Red Dragon Inn 5: The Character Trove,"['Cliff Bohm', 'Jeff Morrow', 'Sam Waller']","['Rose Besch', 'Beth Trott', 'Erin Wong']",2015,2,4,13,60,30,60,"['Hobby World', 'SlugFest Games']","['Card Game', 'Fantasy', 'Humor', 'Medieval', 'Party Game']","['Crowdfunding: Kickstarter', 'Game: The Red Dragon Inn']","['Betting and Bluffing', 'Hand Management', 'Player Elimination', 'Variable Player Powers']",,,,,2020-12-05,2226,2020-12-05,2553,2023-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/173634
139899,VivaJava: The Coffee Game: The Dice Game,['T. C. Petty III'],"['Christopher Kirkman', 'Jarek Nocoń']",2014,1,4,10,40,20,40,"['Dice Hate Me Games', 'Pegasus Spiele']",['Dice'],"['Components: Dice with Icons', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Food & Drink: Coffee', 'Game: VivaJava', 'Mechanism: Roll-and-Write', 'Players: Games with Solitaire Rules', 'Theme: Food / Cooking', 'Versions & Editions: Dice Versions of Non-Dice Games']","['Dice Rolling', 'Modular Board', 'Paper-and-Pencil', 'Push Your Luck', 'Set Collection']",,,,,2018-10-06,938,2018-10-27,2538,2023-09-02,,,,,,,,,352,2018-10-06,786,2023-09-02,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/139899
257193,Starcadia Quest,"['Leo Almeida', 'Thiago Aranha', 'Guilherme Goulart', 'Eric M. Lang', 'Fred Perret']","['Andrea Cofrancesco', 'Nicolas Fructus', 'Giovanna BC Guimarães']",2020,2,4,13,60,60,60,"['CMON Global Limited', 'Spaghetti Western Games']","['Adventure', 'Fighting', 'Miniatures', 'Science Fiction', 'Space Exploration']","['Category: Dungeon Crawler', 'Crowdfunding: Kickstarter', 'Game: Arcadia Quest', 'Mechanism: Campaign Games', 'Theme: Anime / Manga', 'Theme: Chibis']","['Dice Rolling', 'Grid Movement', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Variable Phase Order', 'Variable Player Powers']",,,,,2020-04-11,2414,2022-02-26,4919,2020-04-11,,,,,,,,,,,,,,,,,,,,,426,2023-05-20,439,2023-07-22,,,,,https://boardgamegeek.com/boardgame/257193
244,Circus Maximus,"['Don Greenwood', 'Michael J. Matheny']","['Michael Carroll', 'Cathy Chastain', 'Chris White (I)']",1979,2,10,12,120,120,120,"['The Avalon Hill Game Co', 'Battleline']","['Ancient', 'Fighting', 'Racing']","['Ancient: Rome', 'Animals: Horses', 'Digital Implementations: VASSAL', 'Sports: Chariot Racing', 'Sports: Horse Racing', 'Theme: Gladiators']","['Action Points', 'Action Queue', 'Betting and Bluffing', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Paper-and-Pencil', 'Player Elimination', 'Push Your Luck', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",,,,,2018-10-06,1651,2018-10-06,2541,2023-08-26,,,,,,,,,,,,,,,,,872,2018-10-06,1290,2023-08-12,343,2018-10-06,545,2023-08-26,,,,,https://boardgamegeek.com/boardgame/244
18866,Shear Panic,"['Gordon Lamont', 'Fraser Lamont']","['Paolo Chiari', 'Gabriela Silveira']",2005,2,4,10,45,45,45,"['Fragor Games', '999 Games', 'Egmont Polska', 'Mayfair Games', 'Raven Distribution', 'Zoch Verlag']",['Animals'],['Animals: Sheep'],"['Dice Rolling', 'Grid Movement', 'Hand Management', 'Pattern Building']",,,,,2018-10-06,1640,2018-10-06,2546,2023-08-26,,,,,,,,,475,2018-10-06,847,2023-08-26,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/18866
161226,The Builders: Antiquity,['Frédéric Henry'],['Sabrina Miramon'],2015,2,4,10,30,30,30,"['Bombyx', 'Asmodee', 'Gém Klub Kft.', 'Rebel Sp. z o.o.']","['Ancient', 'City Building']","['Components: Transparent Elements', 'Digital Implementations: Board Game Arena', 'Game: The Builders', 'Occupation: Builder', 'Theme: Construction']","['Action Points', 'Loans', 'Open Drafting', 'Set Collection']",,,,,2018-10-06,1902,2019-05-04,2546,2023-06-24,,,,,,,,,469,2018-11-17,771,2023-09-02,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/161226
123609,Puzzle Strike Shadows,['David Sirlin'],['Long Vo'],2012,2,4,10,20,20,20,['Sirlin Games'],"['Card Game', 'Fantasy', 'Video Game Theme']",['Series: Fantasy Strike (Sirlin)'],"['Deck, Bag, and Pool Building', 'Hand Management', 'Variable Player Powers']",,,,,2018-10-06,909,2018-10-27,2543,2023-09-02,,,,,,,,,,,,,,,,,659,2018-10-06,1150,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/123609
298060,Truffle Shuffle,"['Molly Johnson', 'Robert Melvin', 'Shawn Stankewich']",['Dylan Mangini'],2020,2,4,14,30,15,30,"['Alderac Entertainment Group', 'Arrakis Games', 'Mandoo Games', 'Popcorn Games']",['Card Game'],['Theme: Food / Cooking'],"['Open Drafting', 'Set Collection']",,,,,2020-11-07,2495,2022-10-01,4825,2020-11-07,,,,,,,,,692,2022-04-02,805,2021-04-24,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/298060
256,Mississippi Queen,['Werner Hodel'],['Franz Vohwinkel'],1997,3,5,10,45,45,45,"['Goldsieber Spiele', 'Rio Grande Games', 'Simba Toys']","['Nautical', 'Transportation']","['Country: USA', 'Rivers: Mississippi', 'States: Mississippi']","['Bias', 'Grid Movement', 'Map Addition', 'Modular Board', 'Pick-up and Deliver', 'Race']",,,,,2018-10-06,1639,2018-10-06,2545,2023-08-26,,,,,,,,,461,2018-10-06,840,2023-09-02,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/256
19427,Gemblo,['Justin Oh'],['Justin Oh'],2003,2,6,6,30,30,30,"['AURUM, Inc.', 'DG Games (I)', 'Gemblo, Inc. (Gemblo Company)', 'Green Board Game Co.', 'Korea Boardgames Co., Ltd.', 'Schmidt Spiele', 'Swan Panasia Co., Ltd.', 'Wisemen Games']",['Abstract Strategy'],"['Category: Combinatorial', 'Components: Gems/Crystals', 'Containers: Hexagonal Boxes', 'Crowdfunding: Kickstarter', 'Game: Gemblo']","['Grid Coverage', 'Hand Management', 'Hexagon Grid', 'Tile Placement']",70,2018-10-06,107,2022-11-01,2018-10-06,1572,2018-10-20,2548,2023-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/19427
284775,Funkoverse Strategy Game,['Prospero Hall'],[],2019,2,4,10,60,20,60,['Funko Games'],"['Collectible Components', 'Dice', 'Fighting', 'Miniatures']","['Admin: Game System Entries', 'Books: A Song of Ice and Fire', 'Books: Alice in Wonderland', 'Books: Harry Potter', 'Brands: Disney', 'Comic Books: DC Universe', 'Comic Books: Marvel Universe', 'Components: Dice with Icons', 'Folk Tales & Fairy Tales: Peter Pan', 'Movies: Back to the Future', 'Movies: Jaws', 'Movies: Jurassic Park', 'Movies: The Nightmare Before Christmas', 'Movies: Universal Studios Monsters', 'Series: Funkoverse Strategy Game', 'Theme: Superheroes', 'TV Shows: Bugs Bunny', 'TV Shows: Rick and Morty', 'TV Shows: The Golden Girls']","['Action Points', 'Dice Rolling', 'Grid Movement', 'Line of Sight', 'Team-Based Game', 'Variable Player Powers']",,,,,2019-11-02,2202,2021-04-24,4822,2019-11-02,,,,,59,2021-03-06,70,2023-09-02,,,,,,,,,,,,,390,2021-09-11,493,2023-08-26,,,,,https://boardgamegeek.com/boardgame/284775
248949,Skull Tales: Full Sail!,['David Illescas'],"['Paco Arenas', 'Jaime González García']",2019,1,5,14,150,60,150,"['Eclipse Editorial', 'Van Ryder Games', 'Zacatrus']","['Adventure', 'Exploration', 'Fantasy', 'Miniatures', 'Nautical', 'Novel-based', 'Pirates', 'Territory Building']","['Crowdfunding: Kickstarter', 'Game: Skull Tales', 'Region: Caribbean Sea', 'Theme: Pirates']","['Action Points', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing']",,,,,2019-09-07,2082,2020-10-03,2566,2023-06-17,,,,,,,,,,,,,,,,,,,,,366,2020-10-03,463,2023-08-19,,,,,https://boardgamegeek.com/boardgame/248949
351605,Bohnanza: 25th Anniversary Edition,['Uwe Rosenberg'],['Björn Pertoft'],2022,2,7,10,45,45,45,"['AMIGO', '999 Games', 'G3', 'Korea Boardgames Co., Ltd.', 'Lautapelit.fi', 'Mercurio', 'Piatnik', 'VR Distribution']","['Card Game', 'Farming']","['Components: Multi-Use Cards', 'Game: Bohnanza']","['Hand Management', 'Melding and Splaying', 'Negotiation', 'Set Collection', 'Trading']",,,,,2022-09-03,2549,2023-09-02,4930,2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/351605
4741,Warmachine,"['Mike McVey', 'Brian Snoddy', 'Matt Wilson (I)']","['Daren Bader', 'Robert Campbell', 'Scott Fischer', 'Daniel Gelon', 'Trevor Hairsine', 'Torstein Nordstrand', 'Brian Snoddy', 'Mike South', 'Greg Staples', 'Stephen Tappin', 'Matt Wilson (I)', 'Sam Wood', 'Richard Wright']",2003,2,4,12,60,60,60,"['Privateer Press', 'Edge Entertainment']","['Book', 'Fantasy', 'Fighting', 'Miniatures']",['Game: Iron Kingdoms'],"['Critical Hits and Failures', 'Once-Per-Game Abilities', 'Variable Player Powers']",,,,,2018-10-06,848,2018-10-27,2550,2023-09-02,,,,,,,,,,,,,,,,,,,,,247,2018-10-06,483,2023-08-26,266,2018-10-06,426,2023-08-26,https://boardgamegeek.com/boardgame/4741
137423,Pixel Tactics 2,"['D. Brad Talton, Jr.']",['Fábio Fontes'],2013,2,2,12,45,45,45,"['Level 99 Games', 'Delight', 'GaGa Games', 'Portal Games']","['Card Game', 'Fantasy', 'Fighting', 'Video Game Theme']","['Game: Pixel Tactics', 'Players: Two Player Only Games', 'Setting: World of Indines']","['Hand Management', 'Multi-Use Cards', 'Variable Player Powers']",,,,,2018-10-06,978,2018-10-27,2552,2023-08-26,,,,,40,2018-10-06,62,2022-09-03,,,,,,,,,729,2018-10-20,1198,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/137423
1044,Gunslinger,['Richard Hamblen'],"['Charles Kibler', 'W. Scott Moores', 'Dale Sheaffer', 'Chris White (I)']",1982,2,7,12,90,90,90,['The Avalon Hill Game Co'],"['American West', 'Fighting', 'Wargame']",['Country: USA'],"['Action Queue', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Simulation', 'Simultaneous Action Selection', 'Three Dimensional Movement', 'Variable Player Powers', 'Variable Set-up']",,,,,2018-10-06,1606,2018-10-06,2552,2023-09-02,,,,,,,,,,,,,,,,,802,2018-10-06,851,2019-07-06,289,2018-10-06,476,2023-09-02,232,2019-08-03,305,2023-08-05,https://boardgamegeek.com/boardgame/1044
19995,Canal Mania,"['Steve Kendall', 'Phil Kendall']",['Colin Jones'],2006,2,5,12,90,90,90,"['Ragnar Brothers', 'Spiral Galaxy Games']","['Economic', 'Transportation']","['Country: England', 'History: Industrial Revolution', 'Theme: Canals']","['Network and Route Building', 'Open Drafting', 'Pick-up and Deliver', 'Tile Placement']",,,,,2018-10-06,961,2018-10-27,2553,2023-09-02,,,,,,,,,,,,,,,,,717,2018-10-06,1171,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/19995
169147,Letter Tycoon,['Brad Brooks'],"['Mackenzie Schubert', 'Peter Vaughan']",2015,2,5,8,30,30,30,"['Breaking Games', 'Squirmy Beast']","['Economic', 'Word Game']","['Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia', 'Misc: Mensa Select', 'Word Games: Spelling / Letters']","['Commodity Speculation', 'Hand Management', 'Set Collection', 'Variable Player Powers']",,,,,2018-10-06,1858,2018-10-06,2554,2023-09-02,,,,,,,,,458,2018-10-20,784,2023-09-02,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/169147
631,Daytona 500,['Wolfgang Kramer'],[],1990,2,4,10,70,70,70,['Milton Bradley'],"['Card Game', 'Racing', 'Sports']","['Components: Miniatures', 'Series: Auto Racing card system (Wolfgang Kramer)', 'Sports: Auto Racing']","['Auction/Bidding', 'Grid Movement', 'Hand Management', 'Race']",,,,,2018-10-06,929,2018-10-27,2555,2023-09-02,,,,,,,,,309,2018-10-06,729,2023-09-02,,,,,693,2018-10-06,1182,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/631
19643,World of Warcraft Trading Card Game,"['Ben Cichoski', 'Mike Hummel', 'Cory Jones', 'Brian M. Kibler', 'Daniel Mandel', 'Matt Place', 'Patrick Sullivan (II)', 'Drew Walker (I)', 'Andrew Wolf']","['Rebecca Guay-Mitchell', 'Dave Kendall', 'Mike Krahulik', 'Todd McFarlane', 'Steve Prescott', 'James Ryman', 'Chris Seaman', 'Cyril Van Der Haegen']",2006,2,2,12,20,20,20,"['Cryptozoic Entertainment', 'Upper Deck Entertainment']","['Card Game', 'Collectible Components', 'Fantasy', 'Video Game Theme']","['Collectible: Collectible Card Games', 'Players: Two Player Only Games', 'Setting: Warcraft']","['Hand Management', 'Variable Player Powers']",,,,,2018-10-06,1654,2018-11-03,2556,2023-09-02,,,,,71,2018-11-03,94,2023-09-02,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/19643
300930,Schotten Totten 2,['Reiner Knizia'],"['Jean-Baptiste Reynaud', 'Piotr Sokołowski']",2020,2,2,8,20,20,20,"['IELLO', 'Geekach Games', 'Gemblo, Inc. (Gemblo Company)', 'HANALL M&C', 'Mancalamaro', 'Muduko', 'Reflexshop', 'TCG Factory', 'Yes Papa Games']",['Card Game'],"['Country: Scotland', 'Game: Schotten-Totten', 'Players: Two Player Only Games', 'Series: Mini Games (IELLO)']","['Hand Management', 'Set Collection']",,,,,2021-03-06,2557,2023-09-02,4753,2021-03-06,,,,,,,,,711,2023-09-02,829,2022-05-21,,,,,1192,2023-09-02,1322,2022-04-30,,,,,,,,,https://boardgamegeek.com/boardgame/300930
66587,GOSU,['Kim Satô'],"['Bertrand Benoit', 'Romain Gaschet', 'Ian Parovel']",2010,2,4,10,45,45,45,['Moonster Games'],"['Card Game', 'Fantasy']","['Creatures: Goblins', 'Mechanism: Tableau Building']","['Catch the Leader', 'Hand Management', 'Take That', 'Team-Based Game']",,,,,2018-10-06,1492,2018-10-06,2558,2023-09-02,,,,,,,,,,,,,,,,,807,2018-10-06,1265,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/66587
370164,Fun Facts,['Kasper Lapp'],[],2022,4,8,8,30,30,30,"['Repos Production', 'Gém Klub Kft.']",['Party Game'],"['Admin: Upcoming Releases', 'Misc: LongPack Games']",['Cooperative Game'],,,,,2023-01-07,2559,2023-09-02,4826,2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/370164
233955,Montana,['Rüdiger Dorn'],"['Klemens Franz', 'Anthony Wolff']",2017,2,4,10,45,45,45,"['White Goblin Games', 'Big Kid Games', 'La Boîte de Jeu', 'Lacerta']","['American West', 'City Building', 'Racing', 'Territory Building']","['Country: USA', 'Crowdfunding: Kickstarter', 'Digital Implementations: BoardGamePlay', 'States: Montana']","['Auction/Bidding', 'Set Collection', 'Worker Placement']",,,,,2019-02-02,1979,2019-04-13,2564,2023-08-12,,,,,,,,,526,2019-11-09,763,2023-09-02,,,,,912,2019-06-08,1211,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/233955
17161,Tempus,['Martin Wallace'],"['Eckhard Freytag', 'Ron Magin']",2006,3,5,14,120,60,120,"['Cafe Games', 'Pro Ludo', 'PS-Games', 'Ubik', 'Warfrog Games']","['Civilization', 'Territory Building']",[],"['Auction/Bidding', 'Card Play Conflict Resolution', 'Catch the Leader', 'End Game Bonuses', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Turn Order: Progressive']",,,,,2018-10-06,1556,2018-10-06,2561,2023-09-02,,,,,,,,,,,,,,,,,811,2018-10-06,1231,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/17161
234948,Prehistory,['Attila Szőgyi'],"['Gyula Pozsgay', 'Attila Szőgyi']",2018,2,4,12,120,60,120,"['A-games (Board Game)', 'Arclight Games', 'MeepleBR']","['Civilization', 'Exploration', 'Prehistoric']",['Crowdfunding: Kickstarter'],"['Area Majority / Influence', 'Modular Board', 'Set Collection', 'Tile Placement', 'Worker Placement']",,,,,2019-09-07,2031,2020-08-22,2562,2023-09-02,,,,,,,,,,,,,,,,,906,2020-08-08,1159,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/234948
23107,Drakon (Third Edition),['Tom Jolly'],"['Andrew Navaro', 'Brian Schomburg']",2006,2,6,10,60,20,60,"['Delta Vision Publishing', 'Edge Entertainment', 'Fantasy Flight Games', 'Heidelberger Spieleverlag', 'Nexus Editrice', 'Silver Stars Publishing']","['Adventure', 'Fantasy', 'Maze']","['Creatures: Dragons', 'Game: Drakon', 'Series: Fantasy Flight Silver Line']","['Grid Movement', 'Modular Board', 'Network and Route Building', 'Tile Placement', 'Variable Player Powers']",,,,,2020-04-11,1858,2020-04-11,2563,2023-09-02,,,,,,,,,582,2020-04-11,862,2023-09-02,,,,,973,2020-04-11,1286,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/23107
344277,Corrosion,['Stefan Bauer (I)'],['Dennis Lohausen'],2021,1,4,12,120,60,120,"['Deep Print Games', 'Broadway Toys LTD', 'Capstone Games', 'Hobby Japan', 'Maldito Games', 'Pegasus Spiele', 'uplay.it edizioni']",['Industry / Manufacturing'],"['Components: Gears', 'Players: Games with Solitaire Rules', 'Theme: Steampunk']","['Action Retrieval', 'Contracts', 'Deck, Bag, and Pool Building', 'Follow', 'Hand Management', 'Increase Value of Unchosen Resources', 'Open Drafting', 'Rondel', 'Solo / Solitaire Game']",,,,,2022-01-22,2564,2023-09-02,4935,2022-01-22,,,,,,,,,,,,,,,,,1163,2023-09-02,1338,2022-05-21,,,,,,,,,https://boardgamegeek.com/boardgame/344277
269199,Dizzle,['Ralf zur Linde'],['Anne Pätzke'],2019,1,4,8,30,30,30,"['Schmidt Spiele', '999 Games', 'Stronghold Games']",['Dice'],"['Mechanism: Dice Drafting', 'Mechanism: Roll-and-Write', 'Series: Klein & Fein (Schmidt Spiele)']","['Dice Rolling', 'Open Drafting', 'Paper-and-Pencil']",,,,,2019-09-07,2257,2021-04-24,3580,2019-09-07,,,,,,,,,593,2021-04-17,751,2023-09-02,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/269199
215613,Tao Long: The Way of the Dragon,"['Fuxi 伏羲', 'Pedro Latro', 'Dox Lucchin']",['Dox Lucchin'],2017,2,2,14,30,10,30,"['GateOnGames', 'Idea Jogos Pedagógicos', 'Octo Ludustudio', 'TCG Factory', 'ThunderGryph Games']",['Abstract Strategy'],"['Category: Combinatorial', 'Components: Wooden pieces & boards', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Players: Two Player Only Games', 'Series: Play & Go (Thundergryph)']","['Grid Movement', 'Mancala', 'Modular Board', 'Point to Point Movement']",91,2019-01-05,142,2023-07-08,2018-10-06,1712,2019-01-05,2566,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/215613
340897,Resurgence,['Stan Kordonskiy'],['Oleg Volodin'],2022,1,4,14,90,60,90,['Half-a-Kingdom Games'],['Science Fiction'],"['Admin: Upcoming Releases', 'Cities: Moscow (Russia)', 'Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules', 'Theme: Alternate History', 'Theme: Post-Apocalyptic']","['Deck, Bag, and Pool Building', 'End Game Bonuses', 'Secret Unit Deployment', 'Solo / Solitaire Game', 'Worker Placement, Different Worker Types']",,,,,2022-12-21,2561,2023-08-26,4042,2022-12-21,,,,,,,,,,,,,,,,,1133,2023-09-02,1179,2023-07-01,,,,,617,2023-09-02,831,2023-07-01,https://boardgamegeek.com/boardgame/340897
343526,G.I. JOE Deck-Building Game,['T. C. Petty III'],['Robert Atkins'],2021,1,4,13,70,30,70,['Renegade Game Studios'],"['Card Game', 'Movies / TV / Radio theme']","['Game: G.I. JOE Deck-Building Game', 'Organizations: Game Designers of North Carolina', 'Toys: G.I. Joe']","['Cooperative Game', 'Deck, Bag, and Pool Building']",,,,,2022-03-05,2568,2023-09-02,4984,2022-03-05,,,,,,,,,,,,,,,,,,,,,447,2023-08-19,504,2023-01-21,,,,,https://boardgamegeek.com/boardgame/343526
77,EastFront,"['Craig Besinque', 'Tom Dalgliesh']",['Eric Hotz'],1991,2,2,12,240,240,240,['Columbia Games'],"['Wargame', 'World War II']","['Components: Block Wargames', 'Country: Russia', 'Country: Soviet Union', 'History: World War II (Eastern Front)', 'Players: Two Player Only Games', 'Series: Front Series (Columbia)']","['Dice Rolling', 'Hexagon Grid', 'Secret Unit Deployment', 'Simulation']",,,,,2018-10-06,934,2018-10-27,2569,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,84,2018-10-06,132,2023-07-15,https://boardgamegeek.com/boardgame/77
153623,Limes,['Martyn F'],['Claus Stephan'],2014,1,2,8,20,20,20,"['ABACUSSPIELE', 'Albi', 'HOT Games']","['Card Game', 'City Building', 'Puzzle']","['Ancient: Rome', 'Components: 4 x 4 Grids', 'Players: Games with Solitaire Rules']","['Bingo', 'Pattern Building', 'Tile Placement']",,,,,2018-10-06,1758,2018-10-06,2570,2023-09-02,,,,,,,,,425,2018-10-06,747,2023-09-02,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/153623
231819,Sonar,"['Roberto Fraga', 'Yohan Lemonnier']","['Xavier Gueniffey Durin', 'Ervin', 'Sabrina Tobal']",2017,2,4,8,30,30,30,"['Matagot', 'FoxGames']","['Deduction', 'Fighting', 'Nautical']","['Game: Captain Sonar', 'Theme: Submarines']","['Line Drawing', 'Secret Unit Deployment', 'Team-Based Game']",,,,,2019-09-07,2322,2020-12-05,2574,2023-07-08,,,,,,,,,669,2021-12-18,791,2023-09-02,,,,,,,,,,,,,832,2022-01-15,888,2021-12-15,https://boardgamegeek.com/boardgame/231819
321108,Riverside,"['Eilif Svensson', 'Åsmund Svensson']",['Gjermund Bohne'],2021,1,6,10,25,15,25,"['Chilifox Games', 'Geronimo Games', 'Kobold Spieleverlag', 'Lifestyle Boardgames Ltd', 'Matagot', 'Stronghold Games']","['Dice', 'Economic']","['Crowdfunding: Spieleschmiede', 'Mechanism: Roll-and-Write']","['Dice Rolling', 'Modular Board', 'Paper-and-Pencil']",,,,,2022-01-08,2567,2023-08-26,4928,2022-01-08,,,,,,,,,733,2023-08-12,1027,2022-06-11,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/321108
225729,Arkham Noir: Case #1 – The Witch Cult Murders,['Yves Tourigny'],"['David Prieto', 'Yves Tourigny']",2017,1,1,14,30,30,30,"['Ludonova', 'Arclight Games', 'Asmodee', 'Edge Entertainment', 'Raven Distribution', 'Summon Games']","['Adventure', 'Card Game', 'Fantasy', 'Horror', 'Novel-based']","['Game: Arkham Noir (Yves Tourigny)', 'Misc: LongPack Games', 'Organizations: Forgenext', 'Players: Solitaire Only Card Games', 'Players: Solitaire Only Games', 'Theme: Cthulhu Mythos', 'Theme: Witches']","['Hand Management', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game']",,,,,2019-09-07,2348,2021-12-04,2687,2019-09-28,,,,,,,,,,,,,,,,,,,,,438,2020-12-19,529,2023-08-26,,,,,https://boardgamegeek.com/boardgame/225729
